id,default_code,name,description_purchase,description_sale,purchase_ok,sale_ok,type,track_service,invoice_policy,route_ids,chemistry,list_price,taxes_id/id,standard_price,sale_delay,warranty,uom_id/id,categ_id/id,uom_po_id/id,company_id/id
__setup__.product_1293,1293,Rayonnement solaire,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,120,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1294,1294,Rayure fines,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,130,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1295,1295,Test DMG (dyméthyglioxime),,,,TRUE,service,Create a task and track hours,Delivered quantities,,,60,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1296,1296,Relargage Ni,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,240,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1297,1297,Résistance à la goutte d'eau,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,60,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1298,1298,Résistance aux cosmétiques,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,150,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1299,1299,Résistance aux solvants,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,150,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1273,1273,Polycyclique aromatique [HAP],,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,130,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1300,1300,Retardateur de flamme,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,140,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1302,1302,Ruban adhésif 600,,,,TRUE,Consumable,,,,,15,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1303,1303,Ruban adhésif 845,,,,TRUE,Consumable,,,,,15,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1304,1304,Ruban adhésif 898,,,,TRUE,Consumable,,,,,15,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1305,1305,Sac à main,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,80,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1306,1306,Salissure avec cycle de nettoyage,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,200,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1307,1307,Sans abrasif,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1301,1301,Retardateur de flamme ROHS (PBB et PBDE),,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,120,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1308,1308,Screening liste REACH,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,340,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1310,1310,Sec,,,,TRUE,Consumable,,,,,60,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1311,1311,Sens de rotation anti-horaire,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1312,1312,Sens de rotation horaire,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1313,1313,Si bracelet souple : +/- 60°,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1314,1314,Tin Sn,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1315,1315,Solidité teinture cuir (Veslic),,,,TRUE,service,Create a task and track hours,Delivered quantities,,,140,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1316,1316,Acétate d’éthyle,,,,TRUE,Consumable,,,,,20,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1317,1317,Sous pression,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1318,1318,Sous-traitance,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1319,1319,Spectre UV/VIS,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,60,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1309,1309,Screening métaux en restriction,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,190,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1321,1321,Stylo ECOBRA,,,,TRUE,Consumable,,,,,,,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1322,1322,Sueur,,,,TRUE,Consumable,,,,,100,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1323,1323,Sueur synthétique,,,,TRUE,service,,Delivered quantities,,,45,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1324,1324,Sur buvard,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1325,1325,Sur coton,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1326,1326,Sur micro-section,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1327,1327,Surface échantillon,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1329,1329,Test condensation,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1331,1331,Test Kubelka,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,350,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1332,1332,Tests d'usure,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,130,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1333,1333,Tests d'usure revêtement,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,150,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1320,1320,Stabilisateurs UV SVHC,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,130,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1335,1335,Titre par coupellation,,,,TRUE,service,,Delivered quantities,,,140,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1336,1336,Titre(s) EDX,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,100,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1337,1337,Toutes les goupilles,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1338,1338,Traction,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,50,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1339,1339,Trichloréthylène,,,,TRUE,Consumable,,,,,20,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1334,1334,TGIC / b-TGIC,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,130,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1341,1341,Troisième choc : sur glace,,,,TRUE,Consumable,,,,,15,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1342,1342,Usure / adhérence anti-reflets,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,100,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1344,1344,Essai d'usure multidirectionnelle sur bracelet,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,150,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1345,1345,Vieillissement fonction poussoirs,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,170,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1346,1346,Essai d'usure en Turbula,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,150,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1347,1347,Vibrations,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,30,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1348,1348,Vibrations basse fréquence,,,,TRUE,service,Create a task and track hours,Delivered quantities,,,60,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1340,1340,Trixylyl phosphate,,,,TRUE,service,Create a task and track hours,Delivered quantities,,chem,130,l10n_ch.3_vat_O_exclude,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1350,1350,Vitesse : 25 tr/min.,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
__setup__.product_1351,1351,Vitesse : 60 tr/min.,,,,TRUE,Consumable,,,,,0,l10n_ch.1_vat_80_incl,,,,product.product_uom_unit,product.product_category_1,product.product_uom_unit,__setup__.company_mte
