id,categ_id/id,name,no_quantity,purchase_ok,sale_ok,lst_price,taxes_id/id,supplier_taxes_id/id
scenario.product_cosmetique_esthederm_soinvisage_intensifspiruline_formule_concentree_serum_spiruline_-_flacon_pipette_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_intensifSpiruline,Formule Concentree Serum Spiruline / Flacon Pipette 30 ml,False,True,True,63.2,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_intensifhyaluronic_formule_concentree_serum_hyaluronic_-_flacon_pompe_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_intensifHyaluronic,Formule Concentree Serum Hyaluronic / Flacon Pompe 30 ml,False,True,True,55.2,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_intensifhyaluronic_formule_concentree_serum_rétinol_-_flacon_pipette_15_ml,scenario.product_category_cosmetique_esthederm_soinVisage_intensifHyaluronic,Formule Concentree Serum Rétinol / Flacon Pipette 15 ml,False,True,True,47.2,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_intensifvitaminee2_formule_concentree_serum_vitamine_e2_-_flacon_pompe_30_ml,scenario.product_category_cosmetique_esthederm_soinVisage_intensifVitamineE2,Formule Concentree Serum Vitamine E2 / Flacon Pompe 30 ml,False,True,True,63.2,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soincorps_molecularcare_intensifglauscine_formule_concentree_serum_glauscine_-_flacon_200_ml,scenario.product_category_cosmetique_esthederm_soinCorps_molecularCare_intensifGlauscine,Formule Concentree Serum Glauscine / Flacon 200 ml,False,True,True,58.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_intensifvitaminec_formule_concentree_serum_poudre_vitamine_c_-_flacon_4_g,scenario.product_category_cosmetique_esthederm_soinVisage_intensifVitamineC,Formule Concentree Serum Poudre Vitamine C / Flacon 4 g,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_eaucellulaire_gel_d'eau_cellulaire_-_pot_50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_eauCellulaire,Gel D'eau Cellulaire / Pot 50 ml,False,True,True,28.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_eaucellulaire_gel_d'eau_cellulaire_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_soinVisage_eauCellulaire,Gel D'eau Cellulaire / Tube 50 ml,False,True,True,22.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_gel_nettoyant_purete_-_tube_150_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Gel Nettoyant Purete / Tube 150 ml,False,True,True,21.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinrefletsoleil_gelee_auto_bronzante_corps_hale_intense_-_flacon_pompe_150_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinRefletSoleil,Gelee Auto Bronzante Corps Hale Intense / Flacon Pompe 150 ml,False,True,True,35,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinbronzant_huile_solaire_-_flacon_pompe_150_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinBronzant,Huile Solaire / Flacon Pompe 150 ml,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinhauteprotection_intolerances_solaires_creme_visage_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinHauteProtection,Intolerances Solaires Creme Visage / Tube 50 ml,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinhauteprotection_intolerances_solaires_into_repair_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinHauteProtection,Intolerances Solaires Into Repair / Tube 50 ml,False,True,True,57.5,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinhauteprotection_intolerances_solaires_lait_corps_-_spray_150_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinHauteProtection,Intolerances Solaires Lait Corps / Spray 150 ml,False,True,True,44.17,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinrefletsoleil_lait_auto_bronzant_corps_hale_leger_-_flacon_pompe_150_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinRefletSoleil,Lait Auto Bronzant Corps Hale Leger / Flacon Pompe 150 ml,False,True,True,35,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_lait_demaquillant_desensibilisant_-_flacon_200_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Lait Demaquillant Desensibilisant / Flacon 200 ml,False,True,True,20,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_lait_demaquillant_hydra-ressourcant_-_flacon_200_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Lait Demaquillant Hydra-ressourcant / Flacon 200 ml,False,True,True,16.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soincorps_morphocellularcare_sculptsystem_lait_hydratant_anti_relachement_sculpt_system_-_flacon_pompe_200_ml,scenario.product_category_cosmetique_esthederm_soinCorps_morphoCellularCare_sculptSystem,Lait Hydratant Anti Relachement Sculpt System / Flacon Pompe 200 ml,False,True,True,25,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_lotion_desensibilisante_-_flacon_200_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Lotion Desensibilisante / Flacon 200 ml,False,True,True,20,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_lotion_fraiche_hydra-ressourcante_-_flacon_200ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Lotion Fraiche Hydra-ressourcante / Flacon 200ml,False,True,True,16.67,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_lotion_lactee_eclaircissante_white_system_-_flacon_150_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Lotion Lactee Eclaircissante White System / Flacon 150 ml,False,True,True,28.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_nutrisystem_masque_creme_bain_nutritif_nutri_system_-_tube_75_ml,scenario.product_category_cosmetique_esthederm_soinVisage_nutriSystem,Masque Creme Bain Nutritif Nutri System / Tube 75 ml,False,True,True,33.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_masque_gomme_clarifiant_-_tube_75_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Masque Gomme Clarifiant / Tube 75 ml,False,True,True,28.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_liftrepair_masque_lift_&_repair__instant_repulp_-_tube_50_ml_,scenario.product_category_cosmetique_esthederm_soinVisage_liftRepair,Masque Lift & Repair  Instant Repulp / Tube 50 ml ,False,True,True,41.25,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soincorps_morphocellularcare_morpho_control_-_tube_100_ml,scenario.product_category_cosmetique_esthederm_soinCorps_morphoCellularCare,Morpho Control / Tube 100 ml,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_whitesystem_mousse_nettoyante_clarifiante_white_system_-_flacon_150_ml,scenario.product_category_cosmetique_esthederm_soinVisage_whiteSystem,Mousse Nettoyante Clarifiante White System / Flacon 150 ml,False,True,True,28.33,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_mousse_nettoyante_purete_-_flacon_150_ml,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Mousse Nettoyante Purete / Flacon 150 ml,False,True,True,25.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_protectionsolaire_soinecransoleilinterdit_no_sun_-_tube_50_ml,scenario.product_category_cosmetique_esthederm_protectionSolaire_soinEcranSoleilInterdit,No Sun / Tube 50 ml,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
scenario.product_cosmetique_esthederm_soinvisage_preparersapeau_offre_creme_douce_+_masque_gomme_osmoclean,scenario.product_category_cosmetique_esthederm_soinVisage_preparerSaPeau,Offre Creme Douce + Masque Gomme Osmoclean,False,True,True,40.83,"scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS","scenario.account_tax_sale_agency_ch_c1_TVA_due_a_8_0%__TN_,scenario.account_tax_sale_agency_be_c1_21%,scenario.account_tax_sale_agency_center1_TVA_collectée__vente__20_0%,scenario.account_tax_sale_agency_lu_c1_Vente_Biens_17%___Pays,scenario.account_tax_purchase_agency_mx_c1_IVA_16%__COMPRAS"
